"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","HX05","HX05_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","LX05","LX05_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MX05","MX05_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00351862","1923-05","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","0.9","6","0.9",",6","11",",6","5",",6","0",",6","","","","","0",",6","1",",6","0",",6","8",",6","0",",6","","","","","-1.1",",6,02,","","","","","4.8",",,6,27,","27.8",",6,08,","1016.4",",,,6","2864.5","6","","","","","","","","","174.5",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.2",",,,6","","","12.73",",6","18.99",",,,6","6.48",",,,6","2561",",,,6"
"USC00351862","1923-06","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","13.4","6","12.5",",6","6",",6","3",",6","0",",6","","","","","0",",6","0",",6","0",",6","17",",6","1",",6","","","","","5.0",",6,14,+","","","","","10.7",",,6,11,","32.2",",6,28,","1181.4","1,,,6","2962.2","6","","","","","","","","","97.7",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.7",",,,6","","","15.49",",6","22.11",",,,6","8.88",",,,6","2304",",,,6"
"USC00351862","1923-07","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","47.1","6","33.7",",6","2",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","29",",6","3",",6","","","","","6.7",",6,31,","","","","","17.0",",,6,06,","32.8",",6,29,","1400.5",",,,6","20.1","6","","","","","","","","","20.1",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.4",",,,6","","","18.77",",6","25.97",",,,6","11.57",",,,6","1888",",,,6"
"USC00351862","1923-08","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","113.2","6","66.1",",6","1",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","7",",6","","","","","7.2",",6,10,+","","","","","4.8",",,6,21,","35.6",",6,28,+","1516.3",",,,6","26.0","6","","","","","","","","","5.9",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.8",",,,6","","","20.28",",6","29.12",",,,6","11.43",",,,6","1821",",,,6"
"USC00351862","1923-09","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","132.6","6","19.4","1,6","3",",6","2",",6","0",",6","","","","","0",",6","0",",6","0","1,6","21","1,6","3","1,6","","","","","3.9",",6,29,+","","","","","14.7",",,6,24,","35.6","1,6,07,","1016.6","2,,,6","88.6","6","","","","","","","","","62.6","1,6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.0",",,,6","","","16.92","1,6","25.01","1,,,6","8.83",",,,6","1585",",,,6"
"USC00351862","1923-10","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","132.6","6","0.0",",6","20",",6","7",",6","0",",6","","","","","0",",6","3",",6","0",",6","8",",6","0",",6","","","","","-1.7",",6,29,","","","","","13.7",",,6,16,","28.9",",6,01,","592.8","1,,,6","283.2","6","","","","","","","","","194.6",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.9",",,,6","","","12.05",",6","18.43",",,,6","5.68",",,,6","1407",",,,6"
"USC00351862","1923-11","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","132.6","6","0.0","1,6","","","","","","","","","0",",6","0","1,6","8","1,6","0",",6","0",",6","0",",6","","","","","-1.7","1,6,06,","","","0",",,6,30,+","","","19.4",",6,04,","","","569.3","6","","","","","","","","","286.1",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0",",,,6","8.49","1,6","13.93",",,,6","3.04","1,,,6","",""
"USC00351862","1923-12","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","132.6","6","0.0",",6","25",",6","15",",6","1",",6","","","","","0",",6","12",",6","0",",6","0",",6","0",",6","","","","","-7.2",",6,31,","","","","","68.6",",,6,06,","13.9",",6,06,","","","987.7","6","","","","","","","","","418.4",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","211.4",",,,6","","","4.84",",6","8.81",",,,6","0.86",",,,6","",""
"USC00351862","1924-01","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","0.0","6","0.0",",6","21",",6","10",",6","0",",6","","","","","0",",6","19",",6","2",",6","0",",6","0",",6","","","","","-16.1",",6,01,","","","","","21.6",",,6,31,","16.1",",6,26,","","","1457.4","6","","","","","","","","","469.7",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108.8",",,,6","","","3.18",",6","7.46",",,,6","-1.10",",,,6","",""
"USC00351862","1924-02","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","0.0","6","0.0",",6","22",",6","11",",6","0",",6","","","0",",6","0",",6","6",",6","0",",6","0",",6","0",",6","","","","","-2.2",",6,09,+","","","0",",,6,29,+","12.7",",,6,25,","15.6",",6,11,","","","1752.2","6","","","","","","","","","294.8",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.0",",,,6","0",",,,6","8.17",",6","12.46",",,,6","3.88",",,,6","",""
"USC00351862","1924-03","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","0.0","6","0.0",",6","20",",6","8",",6","0",",6","","","0",",6","0",",6","12",",6","0",",6","0",",6","0",",6","","","","","-2.2",",6,25,+","","","0",",,6,31,+","13.2",",,6,29,","15.6",",6,31,+","","","2110.4","6","","","","","","","","","358.2",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.4",",,,6","0",",,,6","6.78",",6","12.08",",,,6","1.48",",,,6","",""
"USC00351862","1924-04","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","0.0","6","0.0",",6","9",",6","2",",6","0",",6","","","","","0",",6","5",",6","0",",6","10",",6","0",",6","","","","","-2.2",",6,04,","","","","","6.1",",,6,13,","27.2",",6,27,","973.6",",,,6","2340.4","6","","","","","","","","","230.0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.3",",,,6","","","10.67",",6","18.17",",,,6","3.16",",,,6","3065",",,,6"
"USC00351862","1924-05","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","2.8","6","2.8",",6","4",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","25",",6","0",",6","","","","","1.7",",6,05,+","","","","","10.2",",,6,04,","31.1",",6,31,","1127.0",",,,6","2451.9","6","","","","","","","","","111.5",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.0",",,,6","","","14.83",",6","23.63",",,,6","6.02",",,,6","",""
"USC00351862","1924-06","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","25.3","6","22.5",",6","5",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","20",",6","4",",6","","","","","4.4",",6,04,","","","","","7.9",",,6,18,","37.8",",6,29,","1901.2",",,,6","2525.7","6","","","","","","","","","73.8",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.8",",,,6","","","16.63",",6","24.65",",,,6","8.60",",,,6","3183",",,,6"
"USC00351862","1924-07","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","","","","","0",",6","0",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","","","","","0",",,6,31,+","0.0",",,6,31,+","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0",",,,6","0",",,,6","","","","","","","",""
"USC00351862","1924-08","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","","","20.8",",6","3",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","2",",6","","","","","3.9",",6,29,","","","","","16.5",",,6,18,","33.3",",6,25,","1542.9",",,,6","","","","","","","","","","","29.6",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.5",",,,6","","","18.05",",6","25.95",",,,6","10.14",",,,6","",""
"USC00351862","1924-09","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","","","11.4",",6","6",",6","5",",6","1",",6","","","","","0",",6","0",",6","0",",6","18",",6","2",",6","","","","","2.2",",6,26,","","","","","31.8",",,6,24,","33.9",",6,01,","1142.0",",,,6","","","","","","","","","","","91.7",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.3",",,,6","","","15.65",",6","24.13",",,,6","7.18",",,,6","2549",",,,6"
"USC00351862","1924-10","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","","","0.0",",6","23",",6","14",",6","2",",6","","","0",",6","0",",6","2",",6","0",",6","2",",6","0",",6","","","","","-0.6",",6,10,","","","0",",,6,31,+","57.4",",,6,29,","22.2",",6,21,+","","","","","","","","","","","","","221.0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","193.0",",,,6","0",",,,6","11.20",",6","16.66",",,,6","5.75",",,,6","",""
"USC00351862","1924-11","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","","","0.0","1,6","21",",6","13",",6","3",",6","","","0",",6","0","1,6","11","1,6","1",",6","0",",6","0",",6","","","","","-3.3","1,6,26,","","","0",",,6,30,+","40.6",",,6,07,","15.0",",6,19,","","","","","","","","","","","","","352.0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","226.0",",,,6","0",",,,6","6.19","1,6","9.66",",,,6","2.72","1,,,6","",""
"USC00351862","1924-12","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","","","0.0","3,6","16",",6","12",",6","1",",6","","","3",",6","0","3,6","12","3,6","9",",6","0",",6","0",",6","","","","","-16.7","3,6,24,","","","127",",,6,21,","45.7",",,6,29,","15.0",",6,13,","","","","","","","","","","","","","452.5",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","147.1",",,,6","229",",,,6","1.72","3,6","5.37",",,,6","-1.94","3,,,6","",""
"USC00351862","1925-01","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","0.0","6","0.0","1,6","28",",6","17",",6","1",",6","","","0",",6","0","1,6","3","1,6","0",",6","0",",6","0",",6","","","","","-2.8","1,6,15,","","","0",",,6,31,+","31.0",",,6,29,","14.4",",6,21,","","","","","","","","","","","","","357.6",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","185.1",",,,6","0",",,,6","6.44","1,6","9.32",",,,6","3.56","1,,,6","23432","1,,,6"
"USC00351862","1925-02","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","0.0","6","0.0",",6","22",",6","19",",6","1",",6","","","0",",6","0",",6","2",",6","0",",6","0",",6","0",",6","","","","","-1.1",",6,16,","","","0",",,6,28,+","31.8",",,6,02,","14.4",",6,25,","","","","","","","","","","","","","298.8",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","197.2",",,,6","0",",,,6","7.66",",6","11.23",",,,6","4.10",",,,6","19528",",,,6"
"USC00351862","1925-03","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","0.0","6","0.0",",6","12",",6","5",",6","0",",6","","","0",",6","0",",6","7",",6","0",",6","0",",6","0",",6","","","","","-2.2",",6,29,+","","","0",",,6,31,+","7.9",",,6,19,","18.3",",6,01,","","","","","","","","","","","","","324.1",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.6",",,,6","0",",,,6","7.88",",6","13.55",",,,6","2.21",",,,6","22384",",,,6"
"USC00351862","1925-04","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","0.0","6","0.0",",6","14",",6","7",",6","0",",6","","","","","0",",6","0",",6","0",",6","4",",6","0",",6","","","","","1.7",",6,25,+","","","","","16.5",",,6,18,","28.3",",6,29,+","","","","","","","","","","","","","211.9",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.4",",,,6","","","11.27",",6","17.17",",,,6","5.37",",,,6","2299","1,,,6"
"USC00351862","1925-05","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","2.2","6","2.2",",6","9",",6","6",",6","0",",6","","","","","0",",6","1",",6","0",",6","19",",6","0",",6","","","","","0.0",",6,08,","","","","","13.7",",,6,10,","28.3",",6,05,","1440.9",",,,6","","","","","","","","","","","118.0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.0",",,,6","","","14.60",",6","21.67",",,,6","7.53",",,,6","1754","3,,,6"
"USC00351862","1925-06","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","31.9","6","29.7",",6","8",",6","3",",6","0",",6","","","","","0",",6","0",",6","0",",6","18",",6","6",",6","","","","","5.0",",6,11,","","","","","9.4",",,6,03,+","38.9",",6,24,","1583.7",",,,6","","","","","","","","","","","88.1",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.5",",,,6","","","16.39",",6","24.05",",,,6","8.72",",,,6","1735","1,,,6"
"USC00351862","1925-07","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","80.9","6","49.0",",6","1",",6","0",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","6",",6","","","","","7.2",",6,18,+","","","","","1.5",",,6,12,","34.4",",6,09,","2150.4",",,,6","8.0","6","","","","","","","","","8.0",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.5",",,,6","","","19.65",",6","29.16",",,,6","10.15",",,,6","2331",",,,6"
"USC00351862","1925-08","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","112.3","6","31.4",",6","5",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","4",",6","","","","","4.4",",6,27,","","","","","14.0",",,6,22,","37.8",",6,08,","1472.6",",,,6","49.6","6","","","","","","","","","41.6",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.3",",,,6","","","18.00",",6","26.72",",,,6","9.28",",,,6","1700",",,,6"
"USC00351862","1925-09","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","116.8","6","4.5",",6","10",",6","3",",6","0",",6","","","","","0",",6","0",",6","0",",6","22",",6","0",",6","","","","","3.9",",6,20,","","","","","15.7",",,6,29,","30.6",",6,23,","1013.4","2,,,6","127.1","6","","","","","","","","","77.5",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.5",",,,6","","","15.90",",6","23.31",",,,6","8.48",",,,6","1606",",,,6"
"USC00351862","1925-10","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","116.8","6","0.0",",6","3",",6","0",",6","0",",6","","","0",",6","0",",6","5",",6","0",",6","7",",6","0",",6","","","","","-1.1",",6,15,+","","","0",",,6,31,+","0.5",",,6,28,+","23.9",",6,21,+","","","334.9","6","","","","","","","","","207.8",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.3",",,,6","0",",,,6","11.63",",6","19.57",",,,6","3.69",",,,6","25674",",,,6"
"USC00351862","1925-11","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","116.8","6","0.0",",6","23",",6","11",",6","0",",6","","","0",",6","0",",6","5",",6","0",",6","0",",6","0",",6","","","","","-3.3",",6,22,","","","0",",,6,30,+","24.1",",,6,11,","15.6",",6,25,+","","","667.2","6","","","","","","","","","332.3",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","129.9",",,,6","0",",,,6","7.26",",6","11.13",",,,6","3.38",",,,6","25386",",,,6"
"USC00351862","1925-12","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","116.8","6","0.0",",6","14",",6","9",",6","1",",6","","","0",",6","0",",6","8",",6","0",",6","0",",6","0",",6","","","","","-4.4",",6,30,+","","","0",",,6,31,+","38.9",",,6,20,","16.1",",6,23,","","","1034.3","6","","","","","","","","","367.1",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104.8",",,,6","0",",,,6","6.49",",6","10.29",",,,6","2.69",",,,6","14367",",,,6"
"USC00351862","1926-01","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","0.0","6","0.0",",6","18",",6","11",",6","0",",6","","","0",",6","0",",6","14",",6","0",",6","0",",6","0",",6","","","","","-5.6",",6,13,+","","","0",",,6,31,+","20.8",",,6,29,","13.9",",6,16,","","","1461.0","6","","","","","","","","","426.7",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.4",",,,6","0",",,,6","4.57",",6","8.44",",,,6","0.70",",,,6","22894",",,,6"
"USC00351862","1926-02","44.6341","-123.19","68.6","CORVALLIS STATE UNIVERSITY, OR US","0.0","6","0.0",",6","21",",6","15",",6","4",",6","","","0",",6","0",",6","3",",6","0",",6","0",",6","0",",6","","","","","-2.2",",6,12,","","","0",",,6,28,+","52.3",",,6,06,","16.1",",6,18,","","","1742.6","6","","","","","","","","","281.6",",6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","261.8",",,,6","0",",,,6","8.28",",6","12.32",",,,6","4.23",",,,6","23433",",,,6"
